Gen:        Fevals:          Best:   Improvement:     Mutations:
  65701          65701       -164.946       0.358341              1
  65961          65961       -165.056       0.110526              1
  65988          65988       -165.063     0.00669404              1
  66109          66109       -165.109      0.0463716              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  66162          66162       -165.112     0.00286218              1
  66171          66171       -165.123       0.010815              1
  66438          66438       -165.124    0.000392535              1
  66493          66493        -165.14      0.0163532              1
  66764          66764       -165.142     0.00233644              1
  66806          66806       -165.145     0.00277898              1
  66927          66927       -165.151     0.00592407              1
  66972          66972       -165.173      0.0225129              1
  66978          66978        -165.18     0.00669226              1
  67053          67053       -165.187      0.0071837              1
  67245          67245       -165.228      0.0407039              1
  67429          67429       -165.244      0.0156006              1
  67468          67468       -165.282      0.0386283              1
  67806          67806       -165.357      0.0747265              1
  67819          67819       -165.357    0.000125317              1
  67820          67820       -165.406      0.0485373              1
  68750          68750       -165.406    0.000212506              1
  69212          69212       -166.187       0.781203              1
  69346          69346       -166.197      0.0101969              1
  69377          69377       -166.298       0.100663              1
  69399          69399         -166.3     0.00226963              1
  69437          69437         -166.3    0.000214714              1
  69530          69530       -166.301    0.000876123              1
  69711          69711       -166.312      0.0102887              1
  69819          69819       -166.312    0.000308985              1
  69879          69879       -166.316     0.00388138              1
  70025          70025       -166.319     0.00289958              1
  70239          70239       -166.352      0.0338108              1
  70827          70827        -166.42      0.0677996              1
  70860          70860       -166.425     0.00463947              1
  70883          70883       -166.427     0.00185459              1
  71223          71223       -166.484      0.0569405              1
  71456          71456       -166.485     0.00150905              1
  71765          71765        -166.58      0.0946722              2
  71932          71932       -166.582     0.00220533              1
  72285          72285       -166.619      0.0367042              1
  72472          72472       -166.662      0.0432582              1
  72765          72765       -166.797       0.135311              1
  73400          73400       -166.805      0.0071946              1
  73695          73695       -166.816      0.0118962              1
  73843          73843       -166.831      0.0147798              1
  73881          73881       -166.942       0.110371              1
  74041          74041       -167.067       0.125015              1
  74141          74141       -167.455       0.388827              1
  74393          74393       -167.457     0.00187295              1
  74448          74448       -167.507      0.0496778              1
  74613          74613       -167.509     0.00234163              1
  74917          74917       -167.615       0.105992              1
  75215          75215       -167.713      0.0978121              1
  75371          75371       -167.732      0.0184015              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  75585          75585       -167.775      0.0430265              1
  75624          75624       -167.775    0.000328686              1
  75896          75896       -167.789      0.0142356              1
  75997          75997       -167.791     0.00142075              1
  76122          76122       -167.874      0.0830993              1
  76141          76141       -167.877      0.0030496              1
  76274          76274       -167.894      0.0173033              1
  76296          76296       -167.903     0.00865219              1
  76379          76379       -167.941      0.0379069              1
  76462          76462       -167.946     0.00501964              1
  76548          76548       -167.948     0.00248581              1
  76657          76657       -168.193       0.244735              1
  76667          76667       -168.193    0.000159168              1
  76733          76733         -168.2      0.0073121              1
  76859          76859       -168.306       0.105541              1
  76865          76865        -168.33      0.0243692              1
  76867          76867        -168.36      0.0293823              1
  77664          77664       -168.501       0.141746              1
  77794          77794       -168.514      0.0125643              1
  77838          77838       -168.525      0.0110516              1
  77919          77919       -168.633        0.10794              1
  78180          78180       -168.705      0.0719815              1
  78235          78235       -168.713      0.0081847              1
  78487          78487        -168.73      0.0169275              1
  78518          78518       -168.745      0.0153323              1
  78625          78625       -168.752     0.00668175              1
  78632          78632       -168.779      0.0269639              1
  78663          78663        -168.82      0.0411543              1
  78760          78760       -168.822     0.00189579              1
  78771          78771       -168.838      0.0164877              1
  78877          78877       -168.838    2.04755e-05              1
  78923          78923       -168.849      0.0104014              1
  79096          79096       -168.889      0.0398279              1
  79206          79206       -168.914      0.0257707              1
  79407          79407        -168.94      0.0254366              1
  79419          79419       -168.995      0.0550357              1
  79457          79457       -169.013      0.0179908              1
  79506          79506       -169.048      0.0347224              1
  79612          79612       -169.111      0.0630119              1
  80199          80199       -169.114     0.00333542              1
  80206          80206       -169.114    7.65775e-05              1
  80385          80385       -169.135      0.0206428              1
  80444          80444       -169.154      0.0194577              1
  80581          80581       -169.175      0.0207489              1
  80872          80872       -169.179      0.0036796              1
  80964          80964        -169.43        0.25164              1
  81035          81035       -169.433     0.00258304              1
  81114          81114       -169.435     0.00224467              1
  81474          81474       -169.438     0.00274974              1
  82152          82152       -169.438    0.000627754              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  82397          82397       -169.441     0.00213557              1
  82566          82566       -169.448      0.0074838              1
  82572          82572       -169.448    3.84579e-05              1
  82678          82678       -169.464      0.0154068              1
  82949          82949       -169.466     0.00276058              1
  83054          83054       -169.475     0.00876936              1
  83148          83148       -169.477     0.00198757              1
  83189          83189       -169.482     0.00524665              1
  83406          83406       -169.548      0.0654169              1
  83413          83413       -169.605      0.0570885              1
  83447          83447       -169.877       0.272512              1
  83752          83752       -169.924      0.0468647              1
  83840          83840       -169.928     0.00366303              1
  83890          83890       -169.962      0.0336969              1
  84058          84058       -169.972      0.0103179              1
  84059          84059       -169.978     0.00578821              1
  84294          84294       -169.982     0.00422084              1
  84686          84686       -170.018      0.0358253              1
  84815          84815        -170.02     0.00218307              1
  84936          84936       -170.121       0.101095              1
  85102          85102        -170.13     0.00902103              1
  85471          85471       -170.245        0.11487              1
  85806          85806       -170.245    0.000292686              1
  85941          85941       -170.267      0.0222998              1
  86347          86347       -170.295      0.0270648              1
  86736          86736       -170.297     0.00276405              1
  86841          86841       -170.504        0.20705              1
  86950          86950        -170.52      0.0153912              1
  87215          87215        -170.53     0.00998243              1
  87853          87853       -170.532     0.00213213              1
  87976          87976       -170.609      0.0771188              1
  88022          88022       -170.619      0.0102451              1
  88235          88235       -170.705      0.0853834              1
  88312          88312       -170.707     0.00251694              1
  88757          88757       -170.714     0.00719307              1
  88903          88903       -170.777      0.0623369              1
  89114          89114       -170.801       0.024479              1
  89383          89383       -170.802    0.000954641              1
  89469          89469       -170.806     0.00349915              1
  89572          89572       -170.868      0.0624966              1
  89584          89584       -170.875     0.00711699              1
  89691          89691       -170.879     0.00378506              1
  90254          90254       -170.882       0.003037              1
  90615          90615        -170.89     0.00836898              1
  90785          90785       -170.892     0.00116774              1
  90846          90846       -170.909      0.0179169              1
  90893          90893       -170.911     0.00168454              1
  90967          90967       -170.919     0.00776534              1
  91080          91080       -170.922     0.00335796              1
  91356          91356       -170.925     0.00223787              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  91423          91423       -170.933     0.00874633              1
  91698          91698       -170.952      0.0182934              1
  91863          91863       -170.952    0.000606039              1
  91972          91972       -170.954     0.00233113              1
  92515          92515       -170.972      0.0174768              1
  92646          92646       -170.978      0.0060176              1
  92676          92676       -170.992      0.0139483              1
  92833          92833       -171.006      0.0144701              1
  92865          92865       -171.084      0.0772237              1
  92987          92987       -171.092     0.00880515              1
  93114          93114        -171.16      0.0676498              1
  93200          93200       -171.169     0.00877919              1
  93211          93211       -171.169    1.66457e-05              1
  93248          93248       -171.172     0.00305612              1
  93259          93259       -171.174     0.00177611              1
  93450          93450       -171.176     0.00186164              1
  93476          93476       -171.181     0.00562918              1
  93809          93809       -171.185     0.00415406              1
  93815          93815       -171.208      0.0221649              1
  93843          93843       -171.214     0.00627444              1
  94065          94065       -171.244      0.0297091              1
  94452          94452        -171.25     0.00619535              1
  94473          94473       -171.279      0.0295915              1
  94803          94803       -171.283     0.00344434              1
  94824          94824       -171.283    2.02383e-05              1
  94867          94867       -171.292      0.0092256              1
  94931          94931       -171.292    0.000175684              1
  95246          95246       -171.299     0.00710867              1
  95254          95254       -171.301     0.00192789              1
  95623          95623       -171.304     0.00284005              1
  95721          95721       -171.359      0.0547944              1
  95789          95789       -171.366     0.00719051              1
  95899          95899       -171.375     0.00941083              1
  96142          96142       -171.396      0.0203447              1
  96839          96839       -171.397      0.0011543              1
  96864          96864       -171.482      0.0852614              1
  96891          96891       -171.495      0.0124149              1
  96984          96984       -171.503     0.00867622              1
  97207          97207       -171.505     0.00159544              1
  97388          97388       -171.539      0.0346188              1
  97481          97481        -171.54    0.000884782              1
  97508          97508       -171.597      0.0570458              1
  97823          97823       -171.689      0.0912191              1
  98063          98063       -171.691     0.00226235              1
  98137          98137       -171.696     0.00495864              1
  98367          98367       -171.786      0.0897195              1
  98980          98980       -171.807      0.0218342              1
  99428          99428       -171.902      0.0945855              1
  99454          99454       -171.905     0.00274818              1
  99705          99705        -171.91     0.00546986              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  99740          99740       -171.975      0.0649811              1
  99752          99752       -172.021      0.0455357              1
  99817          99817       -172.021    0.000513959              1
  99997          99997       -172.037      0.0154005              1
 100396         100396        -172.05      0.0138118              1
 100512         100512       -172.076      0.0254153              1
 100751         100751       -172.082     0.00615176              1
 100835         100835       -172.107      0.0250469              1
 100860         100860       -172.154      0.0470524              1
 101080         101080       -172.156     0.00225052              1
 101092         101092       -172.157     0.00108443              1
 101414         101414       -172.164     0.00631553              1
 101421         101421       -172.169     0.00550282              1
 101544         101544        -172.21      0.0402347              1
 101618         101618       -172.225      0.0157086              1
 101844         101844       -172.227      0.0018598              1
 102047         102047       -172.246      0.0184897              1
 102146         102146       -172.246    0.000921304              1
 102323         102323       -172.247    2.13115e-05              1
 102779         102779       -172.249     0.00294212              1
 102855         102855       -172.392       0.142511              1
 102994         102994       -172.399     0.00666384              1
 103084         103084       -172.401     0.00192946              1
 103257         103257       -172.476      0.0750553              1
 104790         104790       -172.628       0.152115              1
 105062         105062        -172.63     0.00184685              1
 105335         105335         -172.7       0.070503              1
 105344         105344       -172.709     0.00918136              1
 105714         105714       -172.714     0.00518241              1
 105837         105837       -172.718      0.0035705              1
 106233         106233       -172.808      0.0902315              1
 107432         107432       -172.815     0.00637517              1
 107608         107608       -172.821     0.00663792              1
 107619         107619       -172.822      0.0003407              1
 107819         107819       -172.878      0.0563483              1
 108188         108188       -173.031       0.152561              1
 108219         108219       -173.034     0.00388457              1
 108537         108537       -173.036     0.00140413              1
 108657         108657       -173.036    5.00253e-05              1
 109194         109194       -173.038     0.00216269              1
 109419         109419        -173.04     0.00217306              1
 109576         109576       -173.055      0.0145367              1
 109657         109657       -173.065       0.010418              1
 109681         109681       -173.086      0.0206405              1
 109807         109807       -173.117      0.0313571              1
 110101         110101        -173.12     0.00265647              1
 110115         110115       -173.153      0.0333017              1
 110466         110466       -173.156     0.00272675              1
 110589         110589        -173.16     0.00417668              1
 110789         110789       -173.162     0.00214248              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 111385         111385       -173.217      0.0544877              1
 111576         111576       -173.286      0.0694265              1
 111651         111651       -173.297      0.0112514              1
 111731         111731       -173.298    0.000304133              1
 111786         111786       -173.298    0.000368644              1
 111807         111807       -173.311      0.0127702              1
 112016         112016       -173.311    0.000562985              1
 112137         112137       -173.326      0.0149269              1
 112162         112162       -173.327    0.000770432              1
 112287         112287       -173.334     0.00660842              1
 113035         113035       -173.369      0.0349633              1
 113464         113464       -173.426      0.0575486              1
 113713         113713       -173.428     0.00148436              1
 113779         113779       -173.429     0.00134829              1
 114054         114054       -173.448      0.0194442              1
 114055         114055       -173.493      0.0448425              1
 114278         114278       -173.498     0.00455226              1
 114283         114283       -173.505     0.00688492              1
 114374         114374       -173.505    0.000355388              1
 115172         115172       -173.513     0.00815764              1
 115811         115811       -173.528      0.0150252              1
 115815         115815       -173.544      0.0161088              1
 115878         115878       -173.605      0.0604641              1
 115971         115971       -173.651      0.0461303              1
 116093         116093       -173.654      0.0031305              1
 116742         116742       -173.828       0.174071              2
 116812         116812       -173.843      0.0146505              1
 117216         117216       -173.864      0.0210015              1
 117301         117301       -173.869     0.00526555              1
 117808         117808       -173.928      0.0586088              1
 118099         118099       -173.943      0.0155032              1
 118362         118362       -173.968      0.0246264              1
 118635         118635       -173.969    0.000865504              1
 118678         118678       -173.985       0.015908              1
 118785         118785       -173.987     0.00254832              1
 118811         118811       -173.992     0.00475728              1
 118863         118863       -174.003      0.0115969              1
 118875         118875       -174.005     0.00160915              1
 119192         119192       -174.075      0.0703264              1
 119396         119396       -174.085     0.00963399              1
 119627         119627       -174.091     0.00578078              1
 119795         119795       -174.103      0.0118211              1
 120044         120044       -174.216       0.113605              1
 120212         120212       -174.233      0.0164697              1
 120632         120632       -174.265      0.0318582              1
 120761         120761       -174.415       0.150031              1
 120935         120935       -174.425      0.0107714              1
 121155         121155        -174.55       0.124155              1
 121753         121753       -174.573       0.023817              1
 121769         121769       -174.578     0.00429332              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 121780         121780       -174.579     0.00118615              1
 121991         121991       -174.579    0.000480378              1
 122065         122065       -174.585      0.0055965              1
 122375         122375       -174.591     0.00614242              2
 122767         122767       -174.639       0.048204              1
 123028         123028       -174.641     0.00196688              1
 123496         123496       -174.648     0.00658688              1
 123509         123509       -174.664      0.0164633              1
 123602         123602       -174.664    0.000137701              1
 123985         123985       -174.667       0.002429              1
 124219         124219        -174.67     0.00354546              1
 124692         124692       -174.672     0.00165574              1
 125245         125245       -174.678     0.00553215              1
 125249         125249       -174.678    1.98481e-05              1
 125638         125638       -174.692      0.0148155              1
 125658         125658       -174.693    0.000457989              1
 125733         125733       -174.725      0.0325101              1
 127063         127063       -174.726    0.000684919              1
 127500         127500       -174.737      0.0109289              1
 127783         127783       -174.774      0.0374515              1
 127896         127896       -174.809      0.0348501              1
 128491         128491        -174.81    0.000289789              1
 128771         128771       -174.811       0.001833              1
 129080         129080       -174.813      0.0018429              1
 129442         129442       -174.902      0.0886634              1
 129445         129445       -174.902    0.000126676              1
 129764         129764       -174.902     1.1769e-06              1
 129774         129774        -174.91     0.00788325              1
 130822         130822       -174.933      0.0232816              1
 130895         130895       -174.936     0.00234356              1
 131268         131268       -174.961      0.0257971              1
 131435         131435       -174.964     0.00228539              1
 131737         131737       -174.966     0.00193457              1
 131839         131839       -174.967     0.00105063              1
 132561         132561       -174.998      0.0317935              1
 132763         132763           -175     0.00156145              1
 133537         133537       -175.003     0.00301716              1
 133561         133561       -175.003     0.00012378              1
 133644         133644       -175.006     0.00243894              1
 133662         133662       -175.015     0.00930329              1
 133739         133739       -175.024     0.00938941              1
 133822         133822       -175.026     0.00151657              1
 133859         133859       -175.036      0.0101392              1
 134112         134112       -175.037    0.000689316              1
 134295         134295       -175.064      0.0274476              1
 134347         134347       -175.076       0.011486              1
 134942         134942        -175.12      0.0440063              1
 135393         135393       -175.125     0.00583599              1
 135509         135509       -175.126    0.000729272              1
 135602         135602       -175.129     0.00274249              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 135879         135879        -175.13     0.00144187              1
 136261         136261       -175.142      0.0116928              1
 136450         136450       -175.403        0.26122              1
 136451         136451       -175.413      0.0102566              1
 136478         136478       -175.419     0.00567388              1
 136566         136566        -175.42    0.000987846              1
 137001         137001       -175.435      0.0144965              1
 137192         137192       -175.441     0.00639681              1
 137362         137362       -175.446     0.00502556              1
 137464         137464        -175.45     0.00393733              1
 137691         137691       -175.476      0.0256739              1
 137871         137871        -175.48     0.00417991              1
 138098         138098        -175.49     0.00988169              1
 138605         138605       -175.492     0.00277595              1
 138749         138749       -175.525      0.0323584              1
 138848         138848       -175.531     0.00580526              1
 138931         138931       -175.537     0.00670754              1
 139511         139511       -175.545     0.00766541              1
 139716         139716       -175.546     0.00118637              1
 139944         139944       -175.562      0.0154594              1
 140104         140104       -175.589      0.0272826              1
 140426         140426       -175.594     0.00504156              1
 140917         140917       -175.596     0.00169989              1
 140939         140939       -175.598     0.00278337              1
 140989         140989       -175.608      0.0090458              1
 141325         141325       -175.639       0.031313              1
 141509         141509       -175.641     0.00215105              1
 141855         141855       -175.641    0.000128666              1
 142646         142646       -175.728      0.0870154              1
 143065         143065       -175.728    0.000187058              1
 143106         143106        -175.73     0.00192588              1
 143116         143116       -175.734      0.0040573              1
 143303         143303       -175.734    0.000104669              1
 144084         144084       -175.749      0.0147368              1
 145107         145107       -175.754     0.00533973              1
 145192         145192       -175.789      0.0343373              1
 145272         145272        -175.79     0.00160302              1
 145306         145306       -175.902       0.111268              1
 145365         145365       -175.902    0.000209668              1
 145581         145581       -175.973      0.0707322              1
 145776         145776       -175.973    0.000821507              1
 145871         145871       -176.051      0.0776691              1
 146344         146344       -176.063      0.0115916              1
 146434         146434       -176.066     0.00322177              1
 146750         146750       -176.071     0.00538886              1
 146926         146926       -176.074     0.00242224              1
 147287         147287       -176.082      0.0078291              1
 147489         147489       -176.109      0.0274576              1
 148017         148017       -176.112     0.00266517              1
 148082         148082       -176.115     0.00328413              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 148309         148309       -176.124     0.00903062              1
 148555         148555       -176.125      0.0011331              1
 148707         148707       -176.133     0.00804954              1
 149275         149275       -176.138     0.00490384              1
 149311         149311       -176.163      0.0245355              1
 149460         149460       -176.169     0.00678929              1
 149572         149572       -176.176     0.00682968              1
 149979         149979       -176.184     0.00779455              1
 150648         150648       -176.195      0.0108715              1
 150860         150860       -176.196     0.00098473              1
 151046         151046       -176.243      0.0472766              1
 151163         151163       -176.248     0.00516412              1
 151479         151479       -176.286      0.0379361              1
 152149         152149       -176.288     0.00175682              1
 152512         152512       -176.292     0.00394658              1
 152643         152643       -176.296     0.00363807              1
 152769         152769         -176.3     0.00415096              1
 153497         153497       -176.301     0.00139015              1
 153552         153552       -176.303      0.0021938              1
 153599         153599        -176.31      0.0066088              1
 154107         154107       -176.333      0.0234954              1
 154463         154463       -176.334     0.00051311              1
 154882         154882       -176.363      0.0293489              1
 155165         155165       -176.364      0.0002321              1
 155514         155514       -176.401      0.0370076              1
 155862         155862       -176.403     0.00249367              1
 156264         156264       -176.405     0.00147829              1
 156426         156426       -176.405    0.000255091              1
 156576         156576       -176.407     0.00191401              1
 156683         156683       -176.422      0.0152222              1
 156760         156760       -176.434      0.0123367              1
 156782         156782       -176.466      0.0312663              1
 157038         157038       -176.466    0.000231563              1
 158340         158340       -176.466    1.34233e-05              1
 158419         158419        -176.47     0.00442946              1
 158487         158487       -176.472     0.00165291              1
 159256         159256       -176.472    2.91195e-06              1
 159784         159784       -176.487      0.0156059              1
 159844         159844       -176.578      0.0905856              1
 159865         159865       -176.579     0.00101852              1
 160295         160295       -176.583     0.00346289              1
 160327         160327       -176.585     0.00248572              1
 160374         160374       -176.607      0.0224715              1
 160493         160493        -176.61     0.00235933              1
 161701         161701       -176.612     0.00205615              1
 162079         162079       -176.615     0.00301795              1
 162361         162361       -176.623     0.00800919              1
 162398         162398       -176.626     0.00321562              1
 163072         163072       -176.629     0.00279435              1
 163637         163637       -176.631      0.0016059              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 163764         163764       -176.636     0.00521235              1
 163797         163797       -176.636    0.000429667              1
 163823         163823       -176.639      0.0023536              1
 164422         164422       -176.655      0.0160671              1
 164432         164432       -176.661     0.00686414              1
 164807         164807       -176.662     3.6336e-05              1
 165091         165091       -176.668     0.00672595              1
 165271         165271       -176.669     0.00120881              1
 165339         165339        -176.67    0.000781843              1
 165401         165401        -176.67    5.66069e-05              1
 165648         165648       -176.677     0.00644357              1
 165650         165650       -176.687      0.0100569              1
 165696         165696       -176.695     0.00861728              1
 166156         166156       -176.703     0.00779381              1
 166185         166185       -176.748      0.0446211              1
 166463         166463       -176.764      0.0165558              1
 166796         166796       -176.765     0.00108919              1
 167128         167128       -176.766    0.000457332              1
 167323         167323       -176.766    9.27436e-05              1
 167440         167440       -176.766    0.000256903              1
 167527         167527       -176.767     0.00107095              1
 167648         167648       -176.767    6.41895e-06              1
 168185         168185       -176.772     0.00449248              1
 168475         168475       -176.775     0.00323339              1
 168961         168961       -176.777     0.00209394              1
 168987         168987       -176.788      0.0107354              1
 168999         168999        -176.79      0.0024766              1
 169405         169405       -176.792     0.00128681              1
 169536         169536       -176.792    0.000129997              1
 169602         169602       -176.792    1.61678e-05              1
 169797         169797       -176.792    0.000467131              1
 170266         170266       -176.795     0.00291479              1
 170619         170619       -176.807      0.0118789              1
 171246         171246       -176.808    0.000985541              1
 171309         171309        -176.81     0.00175578              1
 172105         172105        -176.81    0.000362359              1
 172617         172617        -176.81    2.39883e-06              1
 172652         172652       -176.812     0.00193371              1
 173571         173571       -176.814     0.00155696              1
 173944         173944       -176.852      0.0387174              1
 174023         174023       -176.883      0.0308552              1
 174108         174108       -176.886     0.00304119              1
 174224         174224       -176.898      0.0120533              1
 175052         175052       -176.899    0.000441731              1
 175621         175621       -176.912      0.0132858              1
 175986         175986       -176.915     0.00339051              1
 176110         176110       -176.916    0.000997014              1
 177023         177023       -176.926     0.00908303              1
 177161         177161       -176.926    3.13756e-05              1
 177632         177632       -176.926    4.30426e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 177860         177860       -176.931     0.00542191              1
 178026         178026        -176.96      0.0293368              1
 178446         178446       -176.964     0.00362589              1
 178644         178644       -176.964    6.62648e-06              1
 178888         178888       -176.968     0.00418518              1
 179657         179657       -176.968    3.98228e-06              1
 180116         180116       -176.997      0.0290792              1
 180610         180610       -176.997    6.97313e-05              1
 180883         180883       -176.998     0.00111468              1
 181099         181099       -176.999    0.000583332              1
 181148         181148           -177    0.000761491              1
 181158         181158           -177    0.000270461              1
 181800         181800       -177.014      0.0137932              1
 183816         183816       -177.016      0.0023531              1
 183940         183940       -177.026     0.00975045              1
 184851         184851       -177.026    0.000472852              1
 185054         185054       -177.029      0.0028977              1
 185533         185533        -177.03    0.000852563              1
 186146         186146       -177.068      0.0375055              1
 186792         186792       -177.071     0.00318721              1
 187274         187274       -177.097       0.026607              1
 187620         187620       -177.116       0.018178              1
 188327         188327       -177.117      0.0013647              1
 188708         188708       -177.135      0.0174931              1
 189417         189417       -177.135    6.33397e-05              1
 190344         190344       -177.135    0.000514819              1
 190702         190702       -177.141     0.00621282              1
 190805         190805       -177.144     0.00296575              1
 190970         190970       -177.144    0.000151416              1
 190979         190979       -177.256        0.11196              1
 191130         191130        -177.26      0.0038038              1
 191318         191318       -177.266     0.00623972              1
 191643         191643       -177.346      0.0795418              1
 192309         192309       -177.359      0.0133733              1
 192498         192498       -177.363     0.00373141              1
 193075         193075       -177.369     0.00567165              1
 193350         193350        -177.37     0.00128311              1
 193520         193520       -177.371     0.00141536              1
 193695         193695       -177.372    0.000495493              1
 193867         193867       -177.378     0.00649796              1
 194253         194253        -177.38     0.00165116              1
 194357         194357        -177.39      0.0103195              1
 194532         194532       -177.396     0.00565861              1
 194636         194636       -177.397     0.00096868              1
 194655         194655       -177.402     0.00531137              1
 194687         194687       -177.404     0.00134563              1
 194823         194823        -177.42      0.0161811              1
 194916         194916       -177.422     0.00168442              1
 195749         195749       -177.422    0.000765444              1
 196006         196006       -177.422    7.05501e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 196743         196743       -177.423      0.0005393              1
 197149         197149       -177.428     0.00530492              1
 197187         197187       -177.431     0.00258516              1
 197515         197515       -177.434     0.00277051              1
 197705         197705       -177.436     0.00265027              1
 197932         197932       -177.437     0.00105502              1
 198222         198222       -177.456       0.018642              1
 198306         198306       -177.474      0.0176603              1
 198780         198780       -177.475     0.00120738              1
 199265         199265       -177.475    0.000337468              1
 199401         199401       -177.491      0.0153672              1
 199616         199616       -177.494     0.00301883              1
 199656         199656       -177.494    0.000373441              1
 200470         200470       -177.497     0.00314968              1
 200491         200491       -177.497    0.000222848              1
 200707         200707       -177.499     0.00158268              1
 201023         201023       -177.505     0.00638056              1
 201402         201402       -177.548      0.0431782              1
 201685         201685       -177.555     0.00632245              1
 201762         201762       -177.564     0.00920786              1
 203359         203359       -177.569     0.00459488              1
 203880         203880       -177.569    0.000220351              1
 204160         204160       -177.571     0.00188816              1
 204593         204593       -177.574     0.00317093              1
 204697         204697       -177.579     0.00521179              1
 204960         204960         -177.6      0.0211237              1
 205640         205640         -177.6    0.000238854              1
 205761         205761       -177.602     0.00196258              1
 205885         205885       -177.629      0.0270543              1
 206301         206301       -177.635     0.00521887              1
 206998         206998       -177.639     0.00425797              1
 207356         207356        -177.64    0.000825673              1
 207715         207715       -177.642     0.00263375              1
 207797         207797       -177.643    0.000643769              1
 207822         207822       -177.643    0.000426798              1
 207963         207963       -177.644    0.000893301              1
 207978         207978       -177.645    0.000240738              1
 209263         209263       -177.657      0.0125147              1
 209371         209371       -177.658    0.000613411              1
 209665         209665       -177.658    6.80483e-05              1
 210332         210332       -177.658    0.000222298              1
 210391         210391       -177.659    0.000769009              1
 210403         210403       -177.659    0.000214847              1
 210532         210532       -177.659     0.00017028              1
 211106         211106       -177.671      0.0116706              1
 212613         212613       -177.671    0.000498259              1
 213505         213505       -177.672    0.000697437              1
 213896         213896       -177.674     0.00230583              1
 214892         214892       -177.693      0.0185917              1
 214944         214944       -177.694     0.00145257              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 215843         215843       -177.698     0.00342908              1
 215890         215890         -177.7     0.00214902              1
 216447         216447       -177.701      0.0013122              1
 216494         216494       -177.702    0.000277133              1
 216584         216584       -177.714      0.0125641              1
 216814         216814       -177.719     0.00468326              1
 218193         218193       -177.719    0.000515242              1
 218684         218684       -177.726      0.0063788              1
 219260         219260       -177.729     0.00298542              1
 219371         219371       -177.729    8.13359e-05              1
 219452         219452        -177.73    0.000920389              1
 219579         219579       -177.742      0.0124974              1
 219708         219708       -177.757      0.0151802              1
 219719         219719       -177.761     0.00358846              1
 219986         219986       -177.761    0.000374916              1
 220590         220590       -177.771     0.00998272              1
 220773         220773       -177.772    0.000335693              1
 221435         221435        -177.78     0.00849578              1
 221558         221558       -177.784     0.00375362              1
 221796         221796       -177.796       0.011786              1
 221906         221906       -177.797     0.00143907              1
 222077         222077       -177.798    0.000476559              1
 222571         222571       -177.808      0.0104159              1
 222752         222752       -177.817     0.00883561              1
 223613         223613       -177.817    0.000507946              1
 223811         223811       -177.818    0.000240596              1
 224505         224505       -177.818    0.000930569              1
 224720         224720       -177.821     0.00237539              1
 225513         225513       -177.836      0.0147307              1
 225581         225581       -177.836    0.000527757              1
 226248         226248       -177.836    0.000356802              1
 226916         226916       -177.846     0.00972679              1
 227306         227306       -177.861      0.0143462              1
 227476         227476       -177.861    0.000606478              1
 227583         227583       -177.862     0.00109301              1
