Gen:        Fevals:          Best:   Improvement:     Mutations:
  75477          75477        -75.766       0.217468              1
  75655          75655       -76.7697        1.00372              1
  75969          75969        -78.522         1.7523              1
  76059          76059       -78.5548      0.0327792              1
  76132          76132        -79.022       0.467195              1
  76306          76306       -79.7023       0.680282              1
  76371          76371       -80.2989       0.596655              1
  76379          76379       -80.3317      0.0327142              1
  76434          76434       -80.8454       0.513723              1
  76524          76524       -81.1049       0.259554              1
  76601          76601       -81.1263      0.0213269              1
  76668          76668       -81.9509       0.824608              1
  76932          76932        -82.463        0.51214              2
  77039          77039       -83.5328        1.06977              1
  77264          77264       -83.8529        0.32009              1
  77490          77490       -83.8976      0.0447611              1
  77757          77757        -84.915        1.01739              1
  77841          77841       -85.4825        0.56746              1
  78025          78025       -85.9281       0.445623              1
  78563          78563       -87.2606        1.33248              1
  78853          78853       -87.9907       0.730154              1
  78955          78955       -88.3037       0.312974              1
  79333          79333       -89.7473        1.44355              1
  79339          79339       -90.5036       0.756371              1
  79410          79410       -91.1993       0.695705              1
  79682          79682       -91.3049       0.105601              1
  79780          79780       -92.7139        1.40897              2
  79812          79812       -93.3055       0.591609              1
  79830          79830       -93.3113     0.00577529              1
  79840          79840       -93.7774       0.466115              1
  79883          79883       -94.1637       0.386317              1
  79966          79966       -95.2013        1.03758              1
  80088          80088       -95.8516       0.650345              1
  80270          80270        -96.507       0.655389              1
  80675          80675       -96.6683       0.161301              1
  80727          80727       -97.2823       0.613931              1
  81024          81024       -98.1961        0.91386              1
  81171          81171       -98.3868       0.190636              1
  81242          81242       -98.9346       0.547882              1
  81401          81401       -99.4467       0.512048              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  81495          81495       -100.274       0.827043              1
  81701          81701       -102.179          1.905              1
  82277          82277       -102.179    0.000385684              1
  82786          82786       -103.164       0.984943              1
  83111          83111       -104.281        1.11648              1
  83151          83151       -104.301      0.0209365              1
  83390          83390       -105.212       0.910518              1
  83421          83421       -106.206       0.994383              1
  83563          83563       -106.277      0.0703096              1
  83646          83646       -106.362      0.0852482              1
  83702          83702       -106.807        0.44474              1
  83733          83733       -106.821      0.0138766              1
  83741          83741       -107.374       0.553781              1
  83805          83805       -107.454       0.079758              1
  83900          83900       -109.321        1.86659              1
  84079          84079       -109.526       0.205583              1
  84272          84272       -109.837       0.310506              1
  84338          84338       -110.872        1.03535              1
  84969          84969       -110.938      0.0662457              1
  84997          84997       -111.197       0.258524              1
  85361          85361       -112.437         1.2405              1
  85614          85614       -112.857       0.419763              1
  85615          85615        -113.32       0.462794              1
  85797          85797       -113.515       0.194855              1
  86243          86243       -114.305        0.79064              1
  86337          86337       -114.323      0.0178242              1
  87070          87070       -114.325      0.0012359              1
  87512          87512       -116.001        1.67695              1
  87670          87670       -116.059      0.0579713              1
  88088          88088       -116.072       0.012697              1
  88190          88190       -116.754       0.682297              1
  88274          88274       -117.915        1.16033              1
  88324          88324       -118.453       0.538474              1
  88592          88592       -118.806       0.353072              1
  88864          88864       -119.833        1.02627              1
  89108          89108       -120.445       0.612081              1
  89239          89239        -121.67        1.22492              1
  89295          89295       -121.847       0.177195              1
  89454          89454       -122.098       0.251166              1
  89507          89507       -122.252       0.153838              1
  89670          89670       -122.776        0.52394              1
  89721          89721       -123.705       0.929513              1
  90063          90063       -123.731      0.0256736              1
  90285          90285       -123.966        0.23546              1
  90357          90357        -124.88       0.913261              1
  90479          90479       -125.869       0.989536              1
  90491          90491       -126.394       0.525155              1
  90702          90702       -126.714       0.319944              1
  90962          90962       -126.727      0.0124556              1
  91129          91129       -127.436       0.709726              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  91282          91282       -127.996       0.559679              1
  91338          91338       -128.772       0.775992              1
  91795          91795       -128.858      0.0859977              1
  91865          91865       -130.063        1.20488              1
  92187          92187       -130.072     0.00948806              1
  92298          92298       -130.151      0.0784066              1
  92327          92327       -130.196      0.0450121              1
  92614          92614       -131.043       0.847387              1
  93022          93022       -131.664       0.620543              1
  93040          93040       -131.762      0.0976763              1
  93188          93188       -131.987       0.225857              1
  94252          94252       -132.094       0.106877              1
  94329          94329        -133.24        1.14617              1
  94367          94367       -133.752       0.511346              1
  94505          94505       -133.757      0.0051585              1
  94780          94780       -133.832      0.0752632              1
  94954          94954       -134.189       0.357164              1
  95164          95164        -134.32       0.131154              1
  95509          95509       -134.389      0.0687003              1
  95552          95552       -135.381       0.991562              1
  95558          95558       -135.931         0.5505              1
  95799          95799       -136.104       0.172689              1
  95850          95850        -136.63       0.526076              1
  96118          96118       -137.496       0.866197              1
  96585          96585       -138.626        1.12945              1
  96698          96698        -139.12       0.494008              1
  96725          96725       -139.179      0.0594547              1
  97356          97356       -139.858       0.679255              1
  97395          97395        -139.91      0.0518859              1
  97826          97826       -140.406       0.495329              1
  98199          98199       -140.909        0.50378              1
  98601          98601       -141.165       0.255567              1
  98631          98631       -141.182      0.0173863              1
  98758          98758       -141.779        0.59713              1
  98767          98767       -142.286       0.506325              1
  98849          98849       -142.435       0.149706              1
  99017          99017       -143.054       0.618805              1
  99039          99039       -143.442        0.38798              1
  99087          99087       -143.773        0.33121              1
  99088          99088        -144.65       0.876373              1
  99345          99345       -145.295       0.645082              1
  99407          99407        -145.46       0.165209              1
  99418          99418       -145.494      0.0333664              1
  99452          99452       -145.863       0.369232              1
  99593          99593       -146.093       0.230602              1
  99824          99824       -146.938       0.844231              1
  99854          99854       -147.512       0.574717              1
 100335         100335       -148.321       0.808496              1
 100359         100359       -148.321    0.000182144              1
 100889         100889       -148.389        0.06829              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 101037         101037       -148.777       0.387443              1
 101188         101188       -149.957        1.18064              1
 101219         101219       -150.154       0.196706              1
 101520         101520       -150.571       0.417386              1
 101661         101661        -151.48       0.908215              1
 101855         101855        -151.48    0.000528516              1
 101887         101887       -151.838        0.35802              1
 101906         101906       -152.381       0.542453              1
 101968         101968       -152.746       0.365481              1
 102263         102263       -152.796      0.0500383              1
 102451         102451       -152.824      0.0273426              1
 102457         102457       -153.082        0.25806              1
 102476         102476       -153.231       0.149198              1
 102945         102945       -153.244      0.0135354              1
 102975         102975       -153.525        0.28039              1
 103115         103115       -153.953       0.428143              1
 103167         103167       -154.198       0.245209              1
 103347         103347       -155.106       0.908123              1
 103436         103436       -155.811       0.704386              1
 103945         103945       -156.048       0.237084              1
 103989         103989        -156.18       0.132359              1
 104385         104385       -157.048       0.868422              1
 104663         104663         -157.3       0.251837              1
 104684         104684       -160.477        3.17701              1
 104836         104836       -161.186       0.708514              1
 105348         105348       -161.256      0.0703708              1
 105707         105707       -162.254       0.997964              1
 105721         105721       -162.297      0.0433612              1
 105985         105985       -162.371      0.0739631              1
 106413         106413       -162.478       0.106507              1
 106631         106631       -162.559      0.0806872              1
 107165         107165       -162.606      0.0468905              1
 107230         107230       -162.631      0.0255088              1
 107595         107595       -163.161        0.53019              1
 108012         108012       -164.061       0.899596              1
 108175         108175       -164.619       0.558162              1
 108258         108258       -164.818        0.19854              1
 108872         108872       -165.277       0.459139              1
 108999         108999       -165.328       0.051673              1
 109675         109675        -165.42      0.0919005              1
 109841         109841       -165.785       0.365161              1
 110367         110367       -166.771       0.985668              1
 110479         110479       -168.841        2.07016              1
 110625         110625       -169.892        1.05047              1
 111539         111539       -169.904      0.0118231              1
 111960         111960       -170.069       0.164992              1
 111988         111988       -171.329        1.26042              1
 112064         112064       -171.332     0.00277187              1
 112110         112110        -171.57       0.238581              2
 112440         112440       -171.638      0.0681196              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 112655         112655        -171.79       0.151651              1
 112969         112969       -172.222       0.432136              1
 113619         113619       -172.904       0.681344              1
 113896         113896       -173.176       0.272396              2
 114120         114120        -173.48        0.30372              1
 114156         114156       -173.864       0.384518              1
 114416         114416       -174.015       0.151269              1
 114859         114859       -174.112      0.0969501              1
 115361         115361       -174.495       0.382198              1
 115530         115530       -174.552      0.0572315              1
 115645         115645       -174.634      0.0822644              1
 115860         115860       -174.972        0.33748              1
 115896         115896       -175.106       0.134815              1
 116517         116517       -176.744        1.63789              1
 116537         116537       -176.873       0.129161              1
 116551         116551       -176.947      0.0736088              1
 116697         116697       -176.967      0.0201731              1
 117115         117115       -177.242       0.274707              1
 117223         117223       -177.783       0.540972              1
 117316         117316       -178.792        1.00951              1
 117473         117473       -178.836      0.0439518              1
 117742         117742       -179.657       0.820994              1
 117822         117822       -179.809       0.151704              1
 117965         117965       -179.914       0.104658              1
 118604         118604       -179.988       0.074338              1
 118609         118609       -180.217       0.228825              1
 118734         118734       -180.252        0.03514              1
 118756         118756       -180.274      0.0215357              1
 118782         118782       -180.427        0.15358              1
 118805         118805       -180.459      0.0314386              1
 118850         118850       -180.978       0.519766              1
 118887         118887       -180.989      0.0103697              1
 118891         118891       -182.039        1.05002              1
 118992         118992       -182.055      0.0160116              1
 119350         119350       -183.632          1.577              1
 119619         119619       -183.635     0.00340499              1
 120042         120042       -184.572       0.936443              1
 120235         120235       -185.118       0.546758              1
 120244         120244       -185.128     0.00926618              1
 120377         120377       -185.161      0.0333494              1
 120451         120451       -185.185       0.023721              1
 120544         120544       -185.395       0.209999              1
 120608         120608       -186.385       0.990047              1
 120687         120687       -186.561       0.176535              1
 120842         120842       -186.572      0.0108847              1
 121548         121548       -186.671      0.0992349              1
 121774         121774        -186.68     0.00907583              1
 121825         121825       -186.721      0.0403864              1
 122466         122466        -187.28       0.559361              1
 122513         122513       -187.548       0.268199              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 123145         123145       -188.537       0.988601              1
 123227         123227       -188.598       0.061355              1
 123386         123386       -188.809       0.211112              1
 123729         123729       -189.102       0.292162              1
 123821         123821       -189.104     0.00199545              1
 123949         123949       -189.118      0.0143859              1
 124160         124160       -189.415       0.297382              1
 124454         124454       -189.827       0.411907              1
 124822         124822       -190.227       0.399705              1
 125080         125080       -190.396       0.169323              1
 126351         126351       -190.928       0.531402              1
 126664         126664       -191.746       0.818163              1
 126784         126784       -192.668       0.921975              1
 126843         126843       -192.939       0.271512              1
 127466         127466       -192.941     0.00205238              1
 127601         127601       -193.451       0.509731              1
 127672         127672       -194.344       0.892788              1
 127827         127827       -194.902       0.558026              1
 128010         128010       -194.985      0.0831881              1
 128856         128856       -195.148       0.162764              1
 128988         128988       -195.738       0.590273              1
 129097         129097       -195.841       0.102804              1
 129416         129416       -196.174       0.333109              1
 130082         130082       -196.691        0.51716              1
 130133         130133       -196.808       0.116543              1
 130414         130414       -196.953       0.145263              1
 130598         130598       -197.012      0.0592891              1
 130611         130611       -198.014        1.00141              1
 130923         130923       -198.065      0.0507983              1
 131489         131489       -198.463       0.398303              1
 131711         131711       -198.463    0.000381129              1
 131722         131722       -199.201       0.737653              1
 131909         131909       -199.228      0.0274651              1
 132160         132160       -199.903       0.674634              1
 133024         133024       -200.343       0.440359              1
 133246         133246       -200.802       0.458541              1
 133351         133351       -201.646       0.844056              1
 133473         133473       -201.752       0.106073              1
 133714         133714       -201.846      0.0939855              1
 134085         134085       -202.822       0.975923              1
 134117         134117       -203.116       0.294491              1
 134333         134333       -203.941       0.824806              1
 134673         134673        -204.06       0.118806              1
 134705         134705       -204.369       0.308504              1
 134744         134744       -204.591       0.221972              1
 135006         135006       -205.561       0.970454              1
 135064         135064       -205.647      0.0856704              1
 135134         135134       -205.747       0.100279              1
 135153         135153       -205.987       0.240506              1
 135207         135207       -206.231       0.243499              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 136610         136610       -206.518       0.286945              1
 136741         136741       -206.619       0.100674              1
 137444         137444       -206.994       0.374963              1
 138484         138484        -207.05      0.0567453              1
 138650         138650       -207.475       0.425023              1
 139203         139203       -207.475    0.000182462              1
 139390         139390       -207.615       0.140024              1
 139402         139402       -207.728       0.112085              1
 139451         139451       -207.794      0.0659215              1
 139591         139591       -207.895       0.101023              1
 139949         139949       -208.796         0.9016              1
 139997         139997       -208.877      0.0804677              1
 140440         140440       -209.015       0.138689              1
 140891         140891       -209.428       0.412495              1
 140985         140985       -209.922        0.49376              1
 141396         141396       -209.969      0.0471558              1
 141469         141469        -210.01      0.0414646              1
 141658         141658       -210.888       0.877423              1
 141662         141662       -211.655       0.767586              1
 141849         141849       -211.668      0.0123989              1
 142370         142370       -211.765      0.0972615              1
 142378         142378        -211.77     0.00561983              1
 142547         142547       -212.287       0.516164              1
 142690         142690       -212.319      0.0325057              1
 142821         142821        -212.85       0.531135              1
 143407         143407       -212.973       0.122528              2
 143565         143565       -213.072      0.0992622              1
 143674         143674       -213.076     0.00396797              1
 144063         144063       -213.896       0.819563              1
 144680         144680       -213.903     0.00787198              1
 144745         144745       -214.415       0.511196              1
 144917         144917       -214.473      0.0580727              1
 144942         144942       -214.534      0.0615041              1
 144958         144958       -214.549      0.0150344              1
 145312         145312       -214.791        0.24182              1
 145472         145472       -215.258         0.4673              1
 145533         145533       -215.274      0.0158313              1
 145670         145670       -215.486       0.211832              1
 145688         145688       -215.752        0.26618              1
 146085         146085       -215.919         0.1668              1
 146417         146417       -216.317       0.398279              2
 146535         146535       -217.179       0.861269              1
 146941         146941       -218.066       0.887199              1
 147762         147762       -218.334       0.268672              1
 148186         148186       -219.295       0.960841              1
 148605         148605       -219.565       0.269556              1
 149189         149189       -219.648      0.0835343              1
 149768         149768       -220.388       0.739942              1
 150450         150450         -220.4       0.011692              1
 150831         150831       -220.625       0.225062              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 151026         151026       -220.743       0.117486              1
 151237         151237       -220.955       0.212705              1
 151886         151886       -221.546       0.590341              1
 152919         152919       -221.876        0.33083              1
 153550         153550       -221.947      0.0706448              1
 153582         153582       -222.096       0.149105              1
 153802         153802       -222.293       0.196625              1
 154115         154115       -222.297     0.00384278              1
 154326         154326       -222.351      0.0539085              1
 154380         154380        -222.57       0.219125              1
 154491         154491       -222.617      0.0474106              1
 154915         154915       -222.695      0.0775497              1
 154956         154956       -222.712      0.0169624              1
 155232         155232       -222.722      0.0108188              1
 155490         155490       -222.728     0.00555527              1
 156110         156110       -223.033       0.305228              1
 156218         156218       -223.037     0.00372645              1
 156746         156746       -224.014       0.977002              1
 157126         157126       -224.016     0.00219386              1
 157296         157296       -224.438       0.421592              1
 157951         157951       -224.508      0.0706438              1
 158249         158249       -224.511     0.00214844              1
 158364         158364       -225.205        0.69492              1
 158521         158521       -225.392        0.18635              1
 158562         158562       -225.811       0.419657              1
 158818         158818       -226.521       0.709519              1
 158920         158920       -226.542      0.0214822              1
 159046         159046        -226.55      0.0079125              1
 159130         159130       -226.649      0.0985941              1
 159202         159202       -226.682      0.0332607              1
 159261         159261       -226.901       0.218323              1
 159560         159560       -226.904     0.00321907              1
 159661         159661       -227.484       0.580745              1
 159738         159738       -227.619       0.134553              1
 159885         159885       -228.261       0.641898              1
 160080         160080       -228.289      0.0278733              1
 160302         160302       -228.584       0.295383              1
 160870         160870       -228.604      0.0201962              1
 160871         160871       -228.724       0.119745              1
 161133         161133       -228.769      0.0448947              1
 161446         161446       -229.771        1.00153              1
 161542         161542       -230.068       0.297409              1
 161814         161814       -230.113      0.0446807              1
 162335         162335       -230.341        0.22847              1
 162678         162678       -231.333       0.992038              1
 162779         162779       -231.364      0.0309164              1
 163022         163022       -231.439      0.0747086              1
 163076         163076       -231.543       0.103719              1
 163435         163435       -231.584      0.0413022              1
 163478         163478       -232.283       0.698971              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 163589         163589       -232.518       0.234788              1
 164334         164334       -233.512       0.994632              1
 164378         164378       -234.361       0.849048              1
 164489         164489       -234.548       0.186553              1
 165511         165511       -235.426        0.87791              1
 165888         165888       -235.525      0.0992862              1
 166096         166096       -235.526     0.00107479              1
 167014         167014       -235.935       0.408434              1
 167201         167201        -235.95      0.0153631              1
 167838         167838       -236.049       0.098899              1
 168982         168982       -236.118      0.0696315              1
 169252         169252       -236.472       0.353306              1
 169681         169681       -238.362        1.89017              1
 171681         171681       -238.415      0.0531228              1
 171867         171867       -239.324       0.908519              1
 172349         172349       -239.482       0.158852              1
 172917         172917       -239.797       0.315026              1
 172976         172976       -239.875      0.0778754              1
 174070         174070       -239.891      0.0152494              1
 174245         174245       -240.605       0.714584              1
 175300         175300       -240.669      0.0639819              1
 176343         176343       -241.427       0.758359              1
 178047         178047        -241.46      0.0328328              1
 178064         178064       -242.244       0.784105              1
 178440         178440       -242.412        0.16808              1
 178460         178460       -242.635       0.222746              1
 178467         178467       -242.792       0.156706              1
 178626         178626       -243.295       0.502887              1
 179056         179056       -243.421       0.126062              1
 179266         179266       -243.764       0.342984              1
 179615         179615       -244.356       0.591969              1
 179724         179724       -244.364     0.00866676              1
 179785         179785       -244.378      0.0138947              1
 179932         179932       -244.478      0.0996114              1
 180790         180790       -244.533      0.0549208              1
 181436         181436       -245.016       0.483431              1
 182245         182245       -245.296       0.279892              1
 182831         182831       -245.376      0.0802043              1
 182847         182847       -245.489       0.112269              1
 182976         182976       -246.279       0.790359              1
 183112         183112       -246.353       0.073556              1
 183243         183243       -246.454       0.100893              1
 183497         183497       -246.475      0.0217986              1
 183802         183802       -246.796       0.320241              1
 184344         184344       -247.019       0.222991              1
 184698         184698       -247.421        0.40285              1
 185355         185355       -247.602       0.180598              1
 185413         185413       -248.337       0.734936              1
 185556         185556        -248.67       0.332999              1
 185809         185809       -249.153       0.482794              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 185922         185922       -249.607       0.453918              1
 185940         185940       -249.617      0.0105599              1
 186169         186169       -250.041       0.423366              1
 186420         186420       -250.137      0.0964013              1
 186790         186790       -250.166      0.0289462              1
 187077         187077       -250.212      0.0457075              1
 187367         187367       -250.214     0.00253468              1
 187783         187783       -250.522       0.307949              1
 188621         188621       -250.621      0.0988418              1
 188850         188850         -251.3       0.678972              1
 189050         189050       -251.353      0.0527258              1
 189465         189465       -251.471       0.117964              1
 189803         189803       -251.565      0.0944552              1
 190675         190675       -252.557       0.991826              1
 190821         190821       -252.874       0.316966              1
 191097         191097       -252.931      0.0569485              1
 191170         191170       -253.076       0.145237              1
 191527         191527       -253.181        0.10507              1
 191635         191635       -253.189     0.00779062              1
 191779         191779       -253.213      0.0239768              1
 192907         192907       -254.113       0.900384              1
 194663         194663       -254.643       0.529261              1
 195044         195044       -254.648     0.00573098              1
 195374         195374       -254.648    3.04055e-05              1
 196193         196193       -254.877       0.229207              1
 196394         196394       -255.179       0.301243              1
 197891         197891       -255.311       0.132579              1
 197912         197912       -255.371      0.0597509              1
 198172         198172       -255.776       0.404454              1
 199283         199283       -255.828      0.0529058              1
 200233         200233       -256.134       0.305372              1
 200617         200617       -256.386        0.25266              1
 200677         200677       -256.411       0.024833              1
 200748         200748       -256.813       0.401268              1
 201027         201027       -256.988       0.174949              1
 201268         201268       -257.177       0.189121              1
 201454         201454       -257.269      0.0920156              1
 201605         201605       -257.286      0.0172805              1
 202061         202061       -257.953       0.667352              1
 202880         202880       -257.971      0.0176561              1
 202895         202895       -258.223       0.251772              1
 202984         202984       -258.598       0.375706              1
 202989         202989       -258.603     0.00473644              1
 203861         203861       -258.648      0.0448538              1
 204097         204097       -258.706       0.057568              1
 204714         204714       -258.993       0.287809              1
 205380         205380       -259.157       0.163141              1
 205416         205416         -259.3       0.143303              1
 205632         205632       -259.381      0.0808179              1
 205871         205871       -259.877       0.496272              2

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 206024         206024       -259.997       0.120552              1
 206472         206472       -260.899       0.901789              1
 206699         206699       -260.899    9.76972e-05              1
 207200         207200       -260.969      0.0691704              1
 207355         207355       -260.986      0.0173953              1
 207670         207670       -260.987    0.000901657              1
 208010         208010       -261.173       0.186603              1
 208049         208049         -261.2       0.026189              1
 208051         208051       -261.372       0.172182              1
 208229         208229       -262.058       0.686409              1
 209197         209197       -263.047       0.988604              1
 210050         210050        -263.73       0.682946              1
 210640         210640       -264.619       0.889593              1
 211802         211802        -264.63      0.0106885              1
 211924         211924       -264.633     0.00253807              1
 213737         213737       -265.056       0.423647              1
 214684         214684       -265.264       0.207665              1
 214740         214740        -265.56       0.296099              1
 215112         215112       -265.579      0.0191226              1
 215722         215722       -265.627      0.0479089              1
 215737         215737       -265.648      0.0206666              1
 215831         215831        -265.73      0.0824212              1
 216532         216532       -266.015        0.28481              1
 217822         217822       -266.015    0.000570656              1
 218324         218324       -266.277       0.261287              1
 219396         219396       -266.325      0.0482604              1
 219517         219517       -266.439       0.113803              1
 219630         219630        -266.54       0.101377              1
 220519         220519       -266.763       0.222737              1
 220675         220675       -266.841      0.0779247              1
 220906         220906       -267.548       0.707183              1
 221142         221142       -268.041       0.492567              1
 221669         221669       -268.232       0.191172              1
 221725         221725       -268.338       0.106574              1
 221824         221824       -269.068       0.730028              1
 222204         222204       -269.079      0.0103782              1
 222474         222474       -270.034       0.955728              1
 222903         222903       -270.097      0.0626436              1
 223126         223126       -270.171      0.0736813              1
 223790         223790       -270.191      0.0202937              1
 224137         224137       -270.306       0.115258              1
 224246         224246       -270.349      0.0423002              1
 224257         224257       -270.869       0.520719              1
 224548         224548       -270.977       0.107241              1
 224726         224726       -271.155         0.1782              1
 225989         225989       -271.175      0.0205691              1
 227024         227024       -271.178     0.00308881              1
 227412         227412        -271.28       0.101624              1
 227862         227862       -271.593       0.312707              1
 227997         227997       -272.577       0.984004              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 228022         228022       -272.581     0.00400692              1
 228158         228158       -272.601      0.0204659              1
 228409         228409       -272.767        0.16564              1
 228930         228930       -272.771     0.00363253              1
 229262         229262       -272.957       0.186194              1
 230387         230387       -272.976      0.0196957              1
 230553         230553       -273.255       0.278856              1
 230614         230614       -273.571       0.316011              1
 230782         230782       -273.609      0.0378735              1
 231302         231302       -273.612     0.00257187              1
 231624         231624       -274.037       0.425036              1
 231662         231662       -274.038     0.00168157              1
 231833         231833       -274.143       0.105005              1
 231842         231842       -274.216      0.0722475              1
 231994         231994       -274.925       0.709121              1
 232386         232386       -274.941      0.0159831              1
 232419         232419       -275.044       0.102819              1
 233094         233094       -275.045     0.00104825              1
 233359         233359       -275.265       0.220525              1
 233788         233788       -275.265    0.000230088              1
 234109         234109       -275.609       0.343781              1
 235709         235709       -275.656      0.0464398              1
 235712         235712       -275.693      0.0371869              1
 235941         235941       -275.898       0.204808              1
 236771         236771       -275.969       0.071447              1
 237528         237528        -275.98      0.0106741              1
 237545         237545       -276.017      0.0376315              1
 237547         237547       -276.061      0.0440109              1
 238292         238292        -276.14      0.0786354              1
 238621         238621       -276.142     0.00218907              1
 239053         239053       -276.391       0.248865              1
 239079         239079       -276.495       0.104131              1
 239237         239237       -276.681       0.185657              1
 239347         239347       -277.407       0.726324              1
 239378         239378       -277.986       0.578676              1
 240668         240668       -278.001      0.0151898              1
 241124         241124       -278.052      0.0507214              1
 242178         242178       -278.728       0.676364              1
 242200         242200       -278.793      0.0651644              1
 242981         242981       -278.802     0.00908597              1
 242984         242984       -278.863      0.0606371              1
 243116         243116        -278.88      0.0169893              1
 244467         244467       -278.972      0.0917486              1
 244554         244554       -278.977     0.00473345              1
 244697         244697        -279.34       0.363292              1
 246350         246350       -279.651       0.311537              1
 246425         246425       -279.653     0.00141734              1
 246785         246785       -280.067       0.414405              1
 246799         246799       -280.069      0.0019642              1
 247991         247991       -280.116      0.0472457              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 248229         248229       -280.233       0.116885              1
 248573         248573       -280.374       0.140628              1
 249473         249473       -280.377     0.00346103              1
 249678         249678       -280.623       0.245372              1
 249961         249961       -280.631     0.00787503              1
 250987         250987       -280.772       0.141023              1
 251229         251229       -281.514       0.742669              1
 251436         251436       -281.883       0.368723              1
 251570         251570       -281.885     0.00162436              1
 251835         251835       -282.116       0.230884              1
 252127         252127       -282.608       0.492227              2
 252507         252507       -282.832       0.224698              1
 253118         253118       -282.856      0.0238568              1
 253232         253232       -282.859     0.00296163              1
 253236         253236        -283.28       0.420695              1
 254011         254011       -284.308        1.02817              1
 255792         255792       -285.305       0.997216              1
 255933         255933       -285.305     4.0495e-06              1
 256995         256995       -285.312     0.00636473              1
 257403         257403       -285.722       0.410454              1
 257408         257408       -285.751      0.0286964              1
 258855         258855       -285.779      0.0279319              1
 261434         261434       -285.828      0.0490631              1
 261519         261519       -285.843      0.0147583              1
 261601         261601       -285.875      0.0322739              1
 261714         261714       -286.636       0.761357              1
 262036         262036       -287.211       0.574338              1
 262180         262180       -287.221      0.0107283              1
 262877         262877       -287.247      0.0258043              1
 263035         263035       -287.267      0.0199748              1
 263397         263397       -287.338      0.0704034              1
 263728         263728       -287.371      0.0333816              1
 264548         264548       -287.427      0.0563877              1
 265329         265329       -287.439      0.0113077              1
 265681         265681       -287.512      0.0731617              1
 265937         265937       -287.602      0.0903865              1
 266423         266423        -287.74       0.137536              1
 269445         269445       -288.141       0.401058              1
 269990         269990       -288.164      0.0230149              1
 270421         270421       -288.319       0.155276              1
 271373         271373       -288.505        0.18587              1
 271375         271375       -288.979       0.474543              1
 271562         271562       -289.021      0.0414705              1
 272741         272741       -289.026     0.00457042              1
 272966         272966       -289.095      0.0690757              1
 273410         273410       -289.228       0.133751              1
 273423         273423       -289.265      0.0367034              1
 274665         274665       -289.287       0.022109              1
 275343         275343       -289.457       0.169734              1
 275615         275615       -289.581       0.123903              1
