Gen:        Fevals:          Best:   Improvement:     Mutations:
  56182          56182       -135.982     0.00317746              1
  56203          56203       -135.982    0.000734738              1
  56244          56244       -135.987     0.00499398              1
  56262          56262       -136.024      0.0362619              1
  56293          56293       -136.049      0.0256127              1
  56358          56358       -136.051     0.00189324              1
  56482          56482       -136.063      0.0119254              1
  56551          56551       -136.067     0.00395669              1
  56645          56645       -136.068    0.000614808              1
  56683          56683       -136.072     0.00447522              1
  56684          56684       -136.074     0.00161868              1
  56801          56801       -136.075     0.00159636              1
  57297          57297       -136.078     0.00226143              1
  57568          57568       -136.078    0.000338164              1
  57710          57710        -136.08      0.0019515              1
  57876          57876       -136.084     0.00429536              1
  57904          57904       -136.084    3.99348e-06              1
  58015          58015       -136.085    0.000704129              1
  58097          58097       -136.085    0.000543407              1
  58256          58256       -136.098      0.0123773              1
  58327          58327       -136.099    0.000948932              1
  58362          58362       -136.102     0.00294814              1
  58363          58363       -136.117      0.0157045              1
  58520          58520       -136.122     0.00466007              1
  58539          58539       -136.122    3.95966e-07              1
  58937          58937       -136.123    0.000584347              1
  58945          58945       -136.124     0.00117348              1
  59095          59095       -136.126     0.00217522              1
  59242          59242       -136.126    2.43341e-05              1
  59512          59512       -136.126    0.000447291              1
  59561          59561       -136.128     0.00145793              1
  59569          59569       -136.128    0.000127778              1
  59570          59570       -136.132     0.00357001              1
  59788          59788       -136.134     0.00277221              1
  59796          59796       -136.135    0.000664978              1
  59982          59982       -136.142     0.00660729              1
  60012          60012       -136.146     0.00446247              1
  60023          60023       -136.148     0.00202006              1
  60063          60063       -136.149    0.000978757              1
  60221          60221       -136.151     0.00169609              1
  60323          60323       -136.152     0.00136483              1
  60479          60479       -136.165      0.0126914              1
  60511          60511       -136.178      0.0132414              1
  60548          60548       -136.183     0.00474872              1
  60572          60572       -136.188     0.00473511              1
  60591          60591       -136.189    0.000955836              1
  60758          60758       -136.189    0.000200843              1
  60971          60971       -136.189    0.000278144              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  61051          61051       -136.194     0.00505507              1
  61116          61116       -136.194     0.00028295              1
  61371          61371       -136.198     0.00394053              1
  61505          61505       -136.214      0.0159375              1
  61583          61583       -136.225      0.0110956              1
  61753          61753       -136.228     0.00275472              1
  62056          62056       -136.234     0.00608601              1
  62091          62091       -136.235    0.000681875              1
  62239          62239       -136.241     0.00604969              1
  62483          62483       -136.241    0.000155143              1
  62502          62502       -136.247     0.00572646              1
  62603          62603       -136.253     0.00579831              1
  62605          62605       -136.253    4.35863e-05              1
  63142          63142       -136.253    0.000242931              1
  63193          63193       -136.255     0.00216505              1
  63229          63229       -136.257     0.00150524              1
  63424          63424       -136.264     0.00762003              1
  63636          63636       -136.264    1.36042e-05              1
  63892          63892       -136.265    0.000430511              1
  63911          63911       -136.266     0.00154607              1
  64040          64040       -136.268     0.00144596              1
  64157          64157       -136.272     0.00406991              1
  64332          64332       -136.274     0.00225235              1
  64665          64665       -136.281     0.00751489              1
  64694          64694       -136.288     0.00659734              1
  64700          64700        -136.29     0.00154578              1
  64715          64715       -136.295     0.00514238              1
  64995          64995       -136.298      0.0037161              1
  65217          65217       -136.299    0.000423934              1
  65522          65522       -136.299    3.86635e-06              1
  65547          65547       -136.299    0.000339015              1
  65603          65603       -136.304     0.00513032              1
  65726          65726       -136.304    0.000164402              1
  65743          65743       -136.306     0.00121936              1
  65751          65751       -136.306    0.000454929              1
  65834          65834       -136.308     0.00150665              1
  65894          65894       -136.309     0.00151304              1
  66208          66208       -136.309    0.000217626              1
  66271          66271        -136.31    0.000171965              1
  66295          66295       -136.311     0.00111131              1
  66316          66316       -136.311    6.81993e-05              1
  66385          66385       -136.312    0.000922054              1
  66519          66519       -136.314     0.00200469              1
  66535          66535       -136.314    9.59479e-05              1
  66585          66585       -136.319     0.00473312              1
  66756          66756       -136.321     0.00241787              1
  66783          66783       -136.321    0.000266806              1
  66899          66899       -136.323     0.00219617              1
  67089          67089       -136.327     0.00317889              1
  67147          67147       -136.327     0.00091815              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  67359          67359        -136.33     0.00250113              1
  67373          67373       -136.331    0.000870181              1
  67395          67395       -136.331    0.000170228              1
  67541          67541       -136.337     0.00626403              1
  67629          67629       -136.339     0.00132537              1
  67769          67769       -136.344     0.00562541              1
  67847          67847       -136.346     0.00167607              1
  67918          67918       -136.348     0.00159898              1
  68016          68016       -136.352     0.00440846              1
  68126          68126        -136.37      0.0183861              1
  68184          68184       -136.388      0.0181574              1
  68248          68248        -136.39     0.00168994              1
  68284          68284       -136.395     0.00478516              1
  68317          68317         -136.4     0.00526514              1
  68456          68456       -136.402      0.0021492              1
  68549          68549       -136.407     0.00425213              1
  68556          68556       -136.413     0.00596359              1
  68673          68673       -136.415     0.00195107              1
  69037          69037       -136.418     0.00387024              1
  69158          69158        -136.42     0.00133998              1
  69165          69165       -136.437      0.0170193              1
  69284          69284       -136.437    0.000153246              1
  69349          69349       -136.439     0.00233432              1
  69416          69416       -136.439    0.000239479              1
  69451          69451       -136.442     0.00277676              1
  69836          69836       -136.455      0.0124617              1
  70186          70186       -136.472      0.0173256              1
  70299          70299       -136.488        0.01595              1
  70367          70367       -136.489     0.00137716              1
  70468          70468       -136.491     0.00147381              1
  70514          70514       -136.492     0.00115741              1
  70830          70830       -136.493    0.000942301              1
  71005          71005       -136.496     0.00267726              1
  71117          71117         -136.5     0.00392977              1
  71353          71353       -136.504     0.00401556              1
  71410          71410       -136.507     0.00305498              1
  71525          71525       -136.508     0.00145113              1
  71534          71534       -136.508    6.15551e-05              1
  71646          71646        -136.51     0.00211239              1
  71866          71866       -136.516     0.00597895              1
  71880          71880       -136.528      0.0120033              1
  71934          71934       -136.529    0.000427104              1
  72028          72028       -136.534     0.00548309              1
  72035          72035        -136.55      0.0154446              1
  72109          72109       -136.551     0.00144545              1
  72261          72261       -136.555     0.00390806              1
  72509          72509       -136.559     0.00367308              1
  72517          72517       -136.559    0.000519376              1
  72716          72716        -136.56     0.00128304              1
  72828          72828       -136.562     0.00182114              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  73212          73212       -136.563     0.00028019              1
  73296          73296       -136.566     0.00375799              1
  73354          73354       -136.567    0.000786844              2
  73627          73627        -136.57     0.00254276              1
  73651          73651       -136.574     0.00428258              1
  73726          73726       -136.598      0.0241342              1
  73809          73809       -136.599    0.000687753              1
  73975          73975       -136.601     0.00189781              1
  74262          74262       -136.603     0.00219951              1
  74292          74292       -136.604     0.00143871              1
  74927          74927       -136.607     0.00228049              1
  74972          74972       -136.612     0.00512157              1
  75006          75006       -136.612    0.000208997              1
  75174          75174       -136.612    2.17334e-05              1
  75199          75199       -136.619     0.00672076              1
  75614          75614       -136.635      0.0168751              1
  76076          76076       -136.641      0.0058309              1
  76134          76134       -136.647     0.00559123              1
  76188          76188       -136.668      0.0213315              1
  76663          76663       -136.669    0.000773326              1
  76724          76724       -136.671     0.00243641              1
  76792          76792       -136.672    0.000513192              1
  76885          76885       -136.677     0.00529568              1
  77001          77001       -136.677    0.000189562              1
  77118          77118        -136.68     0.00279492              1
  77139          77139       -136.689     0.00863459              1
  77207          77207       -136.689    0.000181322              1
  77351          77351       -136.694       0.004861              1
  77367          77367       -136.695     0.00108625              1
  77709          77709       -136.703       0.008311              1
  77732          77732       -136.706     0.00309003              1
  77848          77848       -136.708     0.00115742              1
  77878          77878       -136.709     0.00148676              1
  78377          78377       -136.712      0.0026197              1
  78700          78700       -136.712    0.000633823              1
  78862          78862       -136.715     0.00239955              1
  78973          78973       -136.716    0.000833246              1
  79202          79202       -136.719     0.00376032              1
  79339          79339       -136.735      0.0157068              1
  79581          79581        -136.74     0.00480148              1
  79919          79919       -136.742     0.00245721              1
  80055          80055       -136.744     0.00163919              1
  80066          80066       -136.748     0.00379343              1
  80106          80106       -136.748     0.00012087              1
  80684          80684        -136.75     0.00242589              1
  80786          80786       -136.751    0.000404291              1
  81036          81036       -136.753     0.00228361              1
  81048          81048       -136.753    0.000267044              1
  81083          81083       -136.754    0.000482096              1
  81193          81193       -136.754    0.000280182              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  81413          81413       -136.758     0.00444152              1
  81612          81612       -136.764      0.0059371              1
  81877          81877       -136.765    0.000328247              1
  82075          82075       -136.765    0.000803154              1
  82147          82147       -136.766    0.000849779              1
  82193          82193       -136.767    0.000333776              1
  82199          82199       -136.767    0.000507572              2
  82258          82258        -136.77     0.00237529              1
  82467          82467       -136.772     0.00258164              1
  82558          82558       -136.782     0.00988586              1
  82986          82986       -136.782    4.71028e-06              1
  82990          82990       -136.788     0.00556934              1
  83468          83468       -136.791     0.00325611              1
  83584          83584       -136.794     0.00308518              1
  83748          83748       -136.796     0.00201855              1
  83753          83753       -136.798     0.00182677              2
  83823          83823       -136.799    0.000864456              1
  83834          83834       -136.804      0.0056182              1
  83846          83846       -136.804    2.19387e-07              1
  84101          84101       -136.805    0.000436148              1
  84131          84131       -136.806    0.000831783              1
  84407          84407       -136.809     0.00307677              1
  84496          84496       -136.811     0.00207862              1
  84539          84539       -136.812     0.00165163              1
  84549          84549       -136.813    0.000921052              1
  84596          84596       -136.815     0.00209286              1
  84977          84977       -136.816    0.000587212              1
  85185          85185       -136.819     0.00289842              1
  85218          85218       -136.821     0.00231018              1
  85309          85309       -136.821    0.000133908              1
  85447          85447       -136.821    0.000140106              1
  85953          85953       -136.826     0.00478865              1
  86038          86038       -136.831     0.00472816              1
  86193          86193       -136.839     0.00787414              1
  86412          86412       -136.844     0.00570671              1
  86474          86474       -136.845    0.000631093              1
  86855          86855       -136.849     0.00422861              1
  86998          86998        -136.85    0.000777696              1
  86999          86999        -136.85    3.50668e-05              1
  87056          87056       -136.854     0.00394033              1
  87314          87314       -136.854    0.000202563              1
  87944          87944       -136.858     0.00325613              1
  87972          87972       -136.858     0.00089443              1
  88147          88147       -136.862     0.00368077              1
  88477          88477       -136.864     0.00148217              1
  88633          88633       -136.864    0.000125583              1
  88667          88667       -136.869     0.00570925              1
  89769          89769       -136.872     0.00228039              1
  89908          89908       -136.872    1.70351e-05              1
  89944          89944       -136.875     0.00331334              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  90038          90038       -136.876    0.000981357              1
  90259          90259       -136.881     0.00486682              1
  90304          90304       -136.904       0.022861              2
  90614          90614       -136.908     0.00408343              1
  90691          90691        -136.91     0.00222521              2
  90780          90780       -136.915     0.00540165              1
  90862          90862       -136.917     0.00162673              1
  91047          91047       -136.917    1.11483e-05              1
  91460          91460       -136.923     0.00565056              1
  91569          91569       -136.929      0.0059099              1
  91682          91682        -136.93     0.00172545              1
  91904          91904       -136.931     0.00045178              1
  91949          91949       -136.934     0.00274162              1
  92139          92139       -136.937      0.0035054              1
  92623          92623       -136.943     0.00563467              1
  92826          92826       -136.959      0.0167119              1
  92840          92840        -136.96    0.000974875              1
  93349          93349       -136.968     0.00728938              1
  93620          93620       -136.971     0.00333896              1
  93760          93760       -136.971    0.000329867              1
  93999          93999       -136.974     0.00301496              1
  94052          94052       -136.977     0.00229943              1
  94165          94165        -136.98     0.00338812              1
  94198          94198       -136.983     0.00322201              1
  94233          94233       -136.984     0.00106122              1
  94254          94254       -136.988     0.00408628              2
  94269          94269       -136.997     0.00807019              1
  94376          94376       -137.001     0.00463491              1
  94404          94404       -137.002    0.000401151              1
  94431          94431       -137.008     0.00663889              1
  94622          94622       -137.009    0.000862443              1
  94918          94918       -137.012     0.00257101              1
  94933          94933       -137.012    2.39947e-05              1
  94987          94987       -137.012     5.6082e-05              1
  95079          95079       -137.014     0.00219929              1
  95255          95255       -137.014    0.000181081              1
  95591          95591       -137.014    3.42109e-05              1
  95737          95737       -137.014    0.000137912              1
  96131          96131        -137.02     0.00578376              2
  96224          96224       -137.024     0.00372734              1
  96427          96427       -137.024    0.000364519              1
  96697          96697       -137.047      0.0231075              1
  96959          96959       -137.052     0.00455015              1
  97162          97162       -137.057     0.00500569              1
  97202          97202       -137.065     0.00808709              1
  97299          97299       -137.076      0.0108167              1
  97928          97928       -137.076    0.000395358              1
  97944          97944       -137.085     0.00886715              1
  98100          98100       -137.088     0.00309834              1
  98236          98236        -137.09     0.00155111              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
  98282          98282       -137.093     0.00336702              1
  98338          98338       -137.095      0.0015336              1
  98705          98705       -137.096     0.00158681              1
  98824          98824       -137.096    6.78689e-05              1
  98879          98879       -137.097    0.000762785              1
  98904          98904       -137.104     0.00683861              1
  98960          98960       -137.109      0.0053334              1
  99057          99057       -137.115      0.0061253              1
  99664          99664       -137.121     0.00600788              1
  99824          99824       -137.123     0.00213965              1
 100168         100168       -137.125      0.0019391              1
 100374         100374       -137.126     0.00049596              1
 100525         100525       -137.128      0.0025783              1
 100633         100633       -137.132       0.004087              1
 100773         100773       -137.133    0.000130055              1
 100778         100778       -137.138     0.00546545              1
 100883         100883        -137.14     0.00167642              1
 101013         101013       -137.141    0.000886743              1
 101038         101038       -137.142    0.000960522              1
 101455         101455       -137.143      0.0016868              2
 101637         101637        -137.15     0.00674499              1
 101761         101761        -137.15    7.30856e-05              1
 101866         101866       -137.153     0.00275073              1
 102137         102137       -137.154    0.000844786              1
 102411         102411       -137.155     0.00134601              1
 102646         102646        -137.16     0.00511732              1
 102842         102842       -137.166     0.00551476              1
 103075         103075       -137.166    0.000677813              1
 103674         103674       -137.167      0.0004752              1
 103739         103739       -137.174     0.00680341              1
 103783         103783        -137.18     0.00650296              1
 104049         104049       -137.181     0.00044084              1
 104097         104097       -137.185     0.00432546              1
 104281         104281       -137.192     0.00679486              1
 104515         104515       -137.193    0.000881681              1
 104557         104557       -137.198     0.00527314              1
 105121         105121       -137.198    3.92409e-05              1
 105123         105123       -137.198    0.000225046              1
 105456         105456       -137.203     0.00457056              1
 105528         105528       -137.206     0.00297255              1
 105734         105734       -137.211     0.00576522              1
 105971         105971       -137.231      0.0192421              1
 106388         106388       -137.233     0.00201745              1
 106960         106960       -137.235     0.00183348              1
 107172         107172       -137.239     0.00495386              1
 107319         107319        -137.24    0.000752869              1
 108292         108292       -137.241    0.000473654              1
 108325         108325       -137.244      0.0037155              1
 108460         108460       -137.246      0.0013481              1
 109482         109482       -137.248     0.00230017              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 109888         109888        -137.25     0.00161951              1
 110152         110152       -137.251     0.00145954              1
 110444         110444       -137.257       0.005682              1
 110543         110543       -137.263      0.0065814              1
 110615         110615       -137.264    0.000963522              1
 111566         111566       -137.266     0.00211649              1
 111731         111731       -137.267    0.000375906              1
 112666         112666       -137.268    0.000976133              1
 112873         112873       -137.273     0.00552296              1
 113095         113095       -137.274    0.000140019              1
 113346         113346        -137.28     0.00644438              1
 113583         113583       -137.282     0.00171391              1
 113906         113906       -137.289     0.00714396              1
 114105         114105       -137.295     0.00608702              1
 114593         114593       -137.296    0.000917068              1
 114622         114622       -137.301     0.00482918              1
 114635         114635       -137.308     0.00736525              1
 114647         114647       -137.308    3.98851e-05              1
 114803         114803       -137.315     0.00695013              1
 114824         114824       -137.321     0.00592642              1
 114979         114979       -137.325     0.00427799              1
 115150         115150       -137.326     0.00124197              1
 115170         115170        -137.33      0.0038188              1
 115345         115345       -137.337     0.00623639              1
 115506         115506       -137.337    0.000432138              1
 115577         115577       -137.338    0.000763885              1
 115713         115713       -137.339    0.000811814              1
 116365         116365       -137.343     0.00407565              1
 116441         116441       -137.343    0.000154162              1
 116507         116507       -137.345     0.00200647              1
 116725         116725       -137.346     0.00119594              1
 117007         117007       -137.352     0.00637732              1
 117433         117433       -137.357     0.00429108              1
 117510         117510       -137.364     0.00775893              1
 117932         117932       -137.364    1.20529e-05              1
 118087         118087       -137.365    0.000830686              1
 118570         118570       -137.366    0.000457229              1
 118647         118647        -137.37     0.00401018              1
 118822         118822       -137.371     0.00153405              1
 119030         119030       -137.371    0.000250805              1
 119388         119388       -137.373     0.00154903              1
 119485         119485       -137.374    0.000693428              1
 119497         119497       -137.375      0.0015526              1
 119885         119885       -137.375    0.000104736              1
 120045         120045       -137.387      0.0119471              1
 120094         120094        -137.39     0.00258155              1
 120780         120780       -137.391      0.0013331              1
 121126         121126       -137.392     0.00094552              1
 121274         121274       -137.393     0.00097296              1
 121323         121323       -137.396     0.00251791              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 121407         121407       -137.396    0.000620249              1
 121533         121533       -137.396    6.92599e-05              1
 121771         121771       -137.402     0.00608032              1
 122127         122127       -137.403    0.000410456              1
 122171         122171       -137.407     0.00376151              1
 122191         122191        -137.42      0.0134302              2
 122203         122203       -137.421     0.00146414              1
 122602         122602       -137.428     0.00654969              1
 123252         123252       -137.429     0.00138597              1
 123596         123596        -137.43    0.000526073              1
 124089         124089       -137.433     0.00281799              1
 124236         124236       -137.436     0.00307071              1
 124416         124416       -137.443     0.00713211              1
 124426         124426       -137.443    8.90574e-06              1
 124992         124992       -137.444    0.000656302              1
 124998         124998       -137.444    3.64884e-05              1
 125306         125306       -137.447     0.00301586              1
 125336         125336       -137.453     0.00608044              1
 125466         125466       -137.457     0.00416227              1
 125504         125504       -137.457    0.000139574              1
 125650         125650       -137.458    0.000553891              1
 126542         126542       -137.459     0.00162038              1
 126859         126859       -137.459    6.91778e-05              1
 127012         127012       -137.462     0.00302824              1
 127274         127274       -137.465     0.00239905              1
 127372         127372       -137.465    0.000598172              1
 127695         127695       -137.466     0.00032437              1
 128157         128157       -137.467     0.00107977              1
 128253         128253       -137.467    0.000724361              1
 128335         128335       -137.476     0.00814341              1
 128951         128951       -137.476    0.000651674              1
 129334         129334       -137.478     0.00165519              1
 129488         129488       -137.478    0.000451041              1
 129641         129641        -137.48     0.00114632              1
 129882         129882        -137.48    0.000688038              1
 130472         130472       -137.483      0.0024688              1
 130988         130988       -137.485     0.00227319              1
 131094         131094       -137.488     0.00323545              1
 131917         131917       -137.489     0.00100439              1
 132456         132456       -137.496     0.00665322              1
 132575         132575       -137.498     0.00196117              1
 132608         132608       -137.499    0.000782236              1
 132784         132784       -137.502     0.00384871              1
 133401         133401       -137.509     0.00681034              1
 133821         133821       -137.512     0.00312864              1
 134236         134236       -137.513    0.000739994              1
 134330         134330       -137.517     0.00409302              1
 134464         134464       -137.517    2.18759e-06              1
 134811         134811       -137.518     0.00121503              1
 135323         135323       -137.518    1.96904e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 135548         135548       -137.518     8.8168e-06              1
 135586         135586        -137.52     0.00182387              1
 135747         135747       -137.524     0.00420866              1
 135838         135838       -137.532     0.00789858              1
 136160         136160       -137.537     0.00423641              1
 136862         136862       -137.539     0.00279329              1
 137124         137124       -137.542     0.00288793              1
 137167         137167       -137.547     0.00510071              1
 137891         137891       -137.548    0.000607303              1
 138412         138412        -137.55     0.00206117              1
 139454         139454       -137.555     0.00490582              1
 139998         139998       -137.557       0.001652              1
 140079         140079       -137.562     0.00579476              1
 140626         140626       -137.563    7.80897e-05              1
 140821         140821       -137.568     0.00505769              1
 140869         140869       -137.568    2.37127e-05              1
 140897         140897        -137.57     0.00199311              1
 141004         141004       -137.572     0.00264263              1
 141163         141163       -137.577     0.00513114              1
 141253         141253       -137.583     0.00547136              1
 141585         141585       -137.586     0.00277407              1
 141659         141659       -137.586    0.000321782              1
 141818         141818       -137.586    0.000150707              1
 142089         142089       -137.591     0.00534166              1
 142381         142381       -137.594     0.00257203              1
 142498         142498       -137.594     9.3981e-05              1
 142523         142523       -137.597     0.00269083              1
 143991         143991       -137.597    0.000110895              1
 144946         144946       -137.604     0.00673735              1
 144962         144962       -137.612      0.0078806              1
 145260         145260       -137.615     0.00317482              1
 146121         146121       -137.618     0.00300578              1
 146361         146361       -137.618    0.000341827              1
 146773         146773       -137.619    0.000732963              1
 147086         147086       -137.624      0.0053381              1
 147161         147161       -137.624    0.000137771              1
 147433         147433       -137.647      0.0226141              1
 147579         147579       -137.647    0.000184914              1
 147667         147667       -137.657      0.0100365              1
 147799         147799       -137.658    0.000688939              1
 147927         147927        -137.66     0.00197774              1
 148193         148193       -137.661     0.00117759              1
 148289         148289        -137.67      0.0089371              1
 148532         148532       -137.671    0.000800627              1
 149992         149992       -137.673     0.00280873              1
 150023         150023       -137.675     0.00171422              1
 150459         150459       -137.677     0.00196854              1
 150885         150885       -137.679     0.00182562              1
 150914         150914       -137.684     0.00475555              1
 150986         150986       -137.684    0.000329388              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 151445         151445       -137.684    0.000218568              1
 151508         151508       -137.684    7.22187e-05              1
 151874         151874       -137.686     0.00173701              1
 152408         152408       -137.692     0.00599191              1
 152624         152624       -137.701     0.00857895              1
 153026         153026       -137.704     0.00336324              1
 153076         153076       -137.706     0.00237179              1
 153138         153138       -137.712     0.00570652              1
 153145         153145       -137.713     0.00140351              1
 153499         153499       -137.723     0.00957409              1
 153651         153651       -137.727     0.00406037              1
 153902         153902       -137.728     0.00106918              1
 154403         154403       -137.731     0.00298234              1
 154997         154997       -137.733     0.00152384              1
 155742         155742       -137.737     0.00400968              1
 155937         155937       -137.739     0.00236143              1
 156435         156435       -137.739    0.000305193              1
 156878         156878       -137.742     0.00272156              1
 157100         157100       -137.769      0.0265714              1
 157216         157216       -137.769    0.000376608              1
 158016         158016       -137.773     0.00361489              1
 158180         158180       -137.782     0.00926886              1
 158302         158302       -137.782    5.00708e-05              1
 158525         158525       -137.783    0.000590218              1
 158581         158581       -137.786     0.00344878              1
 158937         158937        -137.79     0.00438344              1
 159019         159019       -137.791     0.00087048              1
 159106         159106       -137.792    0.000246909              1
 159431         159431       -137.793     0.00146815              1
 159504         159504       -137.798     0.00535828              1
 160720         160720       -137.799     0.00020439              1
 160791         160791       -137.801     0.00244875              1
 161335         161335       -137.802    0.000508747              1
 161360         161360       -137.803     0.00125752              1
 161372         161372       -137.807     0.00425579              1
 161516         161516       -137.811     0.00432484              1
 161541         161541       -137.812     0.00111654              1
 161548         161548       -137.816     0.00330466              1
 161849         161849       -137.816    8.25307e-05              1
 162527         162527       -137.817     0.00148338              1
 162921         162921       -137.817    3.87744e-05              1
 163082         163082       -137.818    0.000141154              1
 163582         163582       -137.818     0.00046225              1
 163735         163735       -137.823     0.00461718              1
 164292         164292       -137.823    0.000414609              1
 164733         164733       -137.832     0.00933935              1
 164740         164740       -137.833    0.000515535              1
 165001         165001       -137.837      0.0042641              1
 165155         165155        -137.84     0.00270018              1
 165169         165169        -137.84    1.49983e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 165237         165237       -137.848     0.00765404              1
 165387         165387        -137.85     0.00232789              1
 165940         165940       -137.854      0.0044669              1
 166002         166002       -137.855    0.000342497              1
 166172         166172       -137.855    0.000232976              1
 166223         166223       -137.858     0.00330079              1
 166306         166306       -137.859    0.000788831              1
 166757         166757       -137.859    6.60961e-05              1
 167139         167139       -137.859    0.000374425              1
 168215         168215       -137.868     0.00845082              1
 168538         168538       -137.879      0.0108001              1
 169118         169118       -137.882     0.00371456              1
 169190         169190       -137.886     0.00319082              1
 169314         169314       -137.894     0.00805312              1
 169496         169496       -137.895     0.00186985              1
 169565         169565       -137.897      0.0018555              1
 170162         170162       -137.902     0.00456079              1
 170468         170468       -137.906     0.00382836              1
 170915         170915       -137.908     0.00196189              1
 171355         171355       -137.908    0.000135686              1
 171398         171398       -137.908    0.000659499              1
 171608         171608       -137.911     0.00208532              1
 171734         171734       -137.915     0.00427774              1
 171920         171920       -137.917      0.0023733              1
 172012         172012       -137.927     0.00977897              1
 172051         172051       -137.928     0.00067181              1
 172167         172167        -137.93     0.00253483              1
 172418         172418        -137.93    9.79494e-05              1
 172525         172525        -137.94     0.00992894              1
 172806         172806       -137.941    0.000728834              1
 173637         173637       -137.941    4.25848e-05              1
 173859         173859       -137.946     0.00502176              1
 174620         174620       -137.946    0.000299031              1
 174702         174702       -137.954      0.0076172              1
 174971         174971       -137.961     0.00707552              1
 175114         175114       -137.968      0.0073063              1
 175309         175309        -137.97     0.00126172              1
 175338         175338       -137.972     0.00247679              1
 175789         175789       -137.972    2.30826e-05              1
 175812         175812       -137.975     0.00317718              1
 175978         175978       -137.978     0.00293922              1
 176274         176274       -137.978    1.08008e-06              1
 176487         176487       -137.979     0.00123099              1
 177148         177148       -137.987     0.00746121              1
 177320         177320       -137.988    0.000948469              1
 177539         177539       -137.988    0.000203186              1
 177910         177910       -137.988    6.27217e-05              1
 177911         177911       -137.997     0.00927964              1
 178340         178340           -138     0.00232092              1
 178458         178458       -138.001     0.00105948              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 178813         178813       -138.006     0.00517602              1
 178889         178889       -138.007    0.000820782              1
 179127         179127       -138.008     0.00131848              1
 179784         179784       -138.012     0.00350035              1
 179964         179964       -138.012    0.000497209              1
 180072         180072       -138.013    0.000506204              1
 180341         180341       -138.013     0.00028017              1
 180752         180752       -138.017     0.00402863              1
 181258         181258       -138.019     0.00177357              1
 181822         181822       -138.019    0.000210294              1
 182389         182389        -138.02      0.0014417              1
 183571         183571       -138.024     0.00393362              1
 183706         183706       -138.026     0.00161474              1
 184338         184338       -138.026    4.76715e-05              1
 184364         184364       -138.028     0.00179549              1
 184939         184939       -138.028    0.000104014              1
 185088         185088       -138.029    0.000862286              1
 185098         185098       -138.034     0.00494072              1
 185478         185478       -138.046      0.0122256              1
 185887         185887       -138.052      0.0057109              1
 186301         186301       -138.064      0.0122195              1
 186655         186655       -138.064    0.000292344              1
 186751         186751       -138.069     0.00506633              1
 187015         187015       -138.075     0.00555099              1
 187149         187149       -138.081     0.00666303              1
 187506         187506       -138.085      0.0040769              1
 187891         187891       -138.089     0.00354879              1
 188063         188063       -138.091       0.001576              2
 188069         188069       -138.101      0.0102507              2
 188399         188399       -138.103     0.00220352              1
 188558         188558       -138.103    0.000347037              1
 188587         188587       -138.112     0.00862164              1
 188620         188620       -138.112    0.000160294              1
 188755         188755       -138.112    0.000119869              1
 190380         190380       -138.116       0.003876              1
 190390         190390        -138.12     0.00342696              1
 190496         190496       -138.128     0.00834185              1
 190601         190601       -138.138      0.0103437              1
 190868         190868       -138.139    0.000746885              1
 191775         191775       -138.139    6.91222e-05              1
 192392         192392       -138.139    4.54494e-05              1
 192620         192620       -138.147     0.00744948              1
